timestamp,arm_ref_0,arm_ref_1,arm_ref_2,arm_ref_3,arm_ref_4,arm_ref_5,arm_ref_6,arm_cur_0,arm_cur_1,arm_cur_2,arm_cur_3,arm_cur_4,arm_cur_5,arm_cur_6,hand_ref_0,hand_cur_0
66,0.174545,-0.312913,-0.023401,1.168501,-1.348243,0.108249,-0.208973,0.142481,-0.340848,-0.000954,1.146143,-1.333448,0.119974,-0.209621
67,0.174683,-0.313144,-0.024186,1.177014,-1.346923,0.104231,-0.212294,0.142481,-0.340848,-0.000954,1.146143,-1.333448,0.119974,-0.210002
68,0.177151,-0.316158,-0.026851,1.184949,-1.343910,0.099870,-0.214751,0.142481,-0.340848,-0.000954,1.146143,-1.333066,0.119593,-0.210002
69,0.177473,-0.315163,-0.030689,1.189054,-1.341060,0.098258,-0.216512,0.142481,-0.340848,-0.000954,1.146143,-1.332303,0.119974,-0.210002
70,0.179443,-0.313351,-0.034415,1.200297,-1.337829,0.098129,-0.216845,0.142481,-0.340848,-0.000954,1.146525,-1.331922,0.119974,-0.210002
71,0.184052,-0.310391,-0.041112,1.209399,-1.335231,0.099541,-0.216065,0.142481,-0.340848,-0.000954,1.153391,-1.331922,0.119211,-0.210002
72,0.184183,-0.309786,-0.042570,1.212774,-1.333112,0.102013,-0.215665,0.143626,-0.340848,-0.000954,1.164454,-1.331922,0.119593,-0.210002
73,0.183290,-0.308982,-0.039905,1.212361,-1.330352,0.104744,-0.215147,0.144007,-0.340848,-0.000954,1.170939,-1.331540,0.119211,-0.210002
74,0.184389,-0.308618,-0.038714,1.213078,-1.326960,0.106870,-0.215766,0.144388,-0.340848,-0.000954,1.170939,-1.331540,0.119593,-0.210002
75,0.185599,-0.306432,-0.039600,1.215655,-1.325020,0.108177,-0.218969,0.144388,-0.340848,-0.000954,1.170939,-1.331540,0.119593,-0.210002
76,0.187306,-0.302696,-0.041752,1.223740,-1.322054,0.120485,-0.234469,0.144388,-0.340848,-0.000954,1.170939,-1.331540,0.119593,-0.211147
77,0.185747,-0.301618,-0.047416,1.232360,-1.313433,0.144049,-0.233848,0.144388,-0.340848,-0.000954,1.170939,-1.331159,0.120356,-0.245861
78,0.190568,-0.307119,-0.051931,1.242136,-1.300414,0.163804,-0.222774,0.144388,-0.340848,-0.000954,1.172465,-1.331159,0.132944,-0.261120
79,0.190522,-0.309354,-0.054688,1.249780,-1.285416,0.177763,-0.211715,0.144770,-0.340848,-0.001335,1.172847,-1.304456,0.151255,-0.257687
80,0.189470,-0.310260,-0.056316,1.253105,-1.277966,0.182945,-0.206597,0.144770,-0.340848,-0.001335,1.175135,-1.286526,0.151255,-0.257305
81,0.188140,-0.309797,-0.056329,1.255760,-1.269208,0.186760,-0.201675,0.145151,-0.340848,-0.001717,1.194972,-1.286145,0.180629,-0.253872
